name,highway,UF,item,latitude,longitude,exp_km_calc
GH039704,349,BA,Faixa Central,-134.668.455,-448.996.278,941.0
GH039704,349,BA,Faixa Lateral,-134.668.455,-448.996.278,941.0
GH039704,349,BA,Trinca,-134.668.474,-448.996.388,941.0
GH039704,349,BA,Trinca,-134.668.819,-448.999.485,941.0
GH039704,349,BA,Rocada,-134.668.997,-449.000.901,941.0
GH039704,349,BA,Faixa Central,-134.668.997,-449.000.901,941.0
GH039704,349,BA,Faixa Lateral,-134.668.997,-449.000.901,941.0
GH039704,349,BA,Rocada,-134.669.469,-449.005.526,941.0
GH039704,349,BA,Faixa Central,-134.669.469,-449.005.526,941.0
GH039704,349,BA,Faixa Lateral,-134.669.469,-449.005.526,941.0
GH039704,349,BA,Trinca,-134.669.582,-449.006.507,941.0
GH039704,349,BA,Rocada,-134.669.965,-449.010.132,941.0
GH039704,349,BA,Faixa Central,-134.669.965,-449.010.132,941.0
GH039704,349,BA,Faixa Lateral,-134.669.965,-449.010.132,941.0
GH039704,349,BA,Trinca,-13.467.047,-449.014.669,941.0
GH039704,349,BA,Rocada,-134.670.482,-449.014.775,941.0
GH039704,349,BA,Faixa Central,-134.670.482,-449.014.775,941.0
GH039704,349,BA,Faixa Lateral,-134.670.482,-449.014.775,941.0
GH039704,349,BA,Trinca,-134.670.608,-44.901.614,941.0
GH039704,349,BA,Trinca,-134.670.686,-449.017.081,941.0
GH039704,349,BA,Trinca,-134.670.792,-449.018.233,941.0
GH039704,349,BA,Rocada,-13.467.093,-449.019.412,941.0
GH039704,349,BA,Faixa Central,-13.467.093,-449.019.412,941.0
GH039704,349,BA,Faixa Lateral,-13.467.093,-449.019.412,941.0
GH039704,349,BA,Trinca,-13.467.115,-449.021.745,941.0
GH039704,349,BA,Trinca,-134.671.407,-449.023.892,941.0
GH039704,349,BA,Rocada,-134.671.434,-449.024.102,941.0
GH039704,349,BA,Faixa Central,-134.671.434,-449.024.102,941.0
GH039704,349,BA,Faixa Lateral,-134.671.434,-449.024.102,941.0
GH039704,349,BA,Buraco,-13.467.149,-449.024.631,941.0
GH039704,349,BA,Trinca,-134.671.612,-449.025.811,941.0
GH039704,349,BA,Rocada,-134.671.933,-449.028.747,941.0
GH039704,349,BA,Faixa Central,-134.671.933,-449.028.747,941.0
GH039704,349,BA,Faixa Lateral,-134.671.933,-449.028.747,941.0
GH039704,349,BA,Rocada,-134.672.472,-449.033.346,941.0
GH039704,349,BA,Faixa Central,-134.672.472,-449.033.346,941.0
GH039704,349,BA,Faixa Lateral,-134.672.472,-449.033.346,941.0
GH039704,349,BA,Trinca,-134.672.664,-449.035.051,941.0
GH039704,349,BA,Trinca,-134.672.858,-449.036.951,941.0
GH039704,349,BA,Rocada,-134.672.986,-449.038.009,941.0
GH039704,349,BA,Faixa Central,-134.672.986,-449.038.009,941.0
GH039704,349,BA,Faixa Lateral,-134.672.986,-449.038.009,941.0
GH039704,349,BA,Trinca,-134.672.994,-449.038.117,941.0
GH039704,349,BA,Trinca,-134.673.366,-449.041.692,941.0
GH039704,349,BA,Drenagem,-134.673.415,-44.904.211,941.0
GH039704,349,BA,Rocada,-134.673.473,-449.042.641,941.0
GH039704,349,BA,Faixa Central,-134.673.473,-449.042.641,941.0
GH039704,349,BA,Faixa Lateral,-134.673.473,-449.042.641,941.0
GH039704,349,BA,Drenagem,-134.673.672,-449.044.427,941.0
GH039704,349,BA,Trinca,-134.673.824,-449.045.889,941.0
GH039704,349,BA,Drenagem,-134.673.916,-449.046.824,941.0
GH039704,349,BA,Trinca,-134.673.939,-449.047.034,941.0
GH039704,349,BA,Rocada,-134.673.957,-449.047.241,941.0
GH039704,349,BA,Faixa Central,-134.673.957,-449.047.241,941.0
GH039704,349,BA,Faixa Lateral,-134.673.957,-449.047.241,941.0
GH039704,349,BA,Trinca,-134.674.058,-449.048.178,941.0
GH039704,349,BA,Drenagem,-134.674.172,-449.049.291,941.0
GH039704,349,BA,Drenagem,-1.346.744,-449.051.729,941.0
GH039704,349,BA,Rocada,-134.674.421,-449.051.938,941.0
GH039704,349,BA,Faixa Central,-134.674.421,-449.051.938,941.0
GH039704,349,BA,Faixa Lateral,-134.674.421,-449.051.938,941.0
GH039704,349,BA,Trinca,-134.674.453,-44.905.225,941.0
GH039704,349,BA,Drenagem,-134.674.584,-449.054.083,941.0
GH039704,349,BA,Drenagem,-134.674.768,-449.056.496,941.0
GH039704,349,BA,Rocada,-134.674.779,-449.056.593,941.0
GH039704,349,BA,Faixa Central,-134.674.779,-449.056.593,941.0
GH039704,349,BA,Faixa Lateral,-134.674.779,-449.056.593,941.0
GH039704,349,BA,Trinca,-134.674.904,-449.058.048,941.0
GH039704,349,BA,Buraco,-134.675.197,-449.060.398,941.0
GH039704,349,BA,Buraco,-134.675.282,-449.060.991,941.0
GH039704,349,BA,Rocada,-134.675.305,-449.061.188,941.0
GH039704,349,BA,Faixa Central,-134.675.305,-449.061.188,941.0
GH039704,349,BA,Faixa Lateral,-134.675.305,-449.061.188,941.0
GH039704,349,BA,Rocada,-134.675.823,-449.065.827,941.0
GH039704,349,BA,Faixa Central,-134.675.823,-449.065.827,941.0
GH039704,349,BA,Faixa Lateral,-134.675.823,-449.065.827,941.0
GH039704,349,BA,Trinca,-134.676.272,-449.069.924,942.0
GH039704,349,BA,Rocada,-134.676.336,-449.070.507,942.0
GH039704,349,BA,Faixa Central,-134.676.336,-449.070.507,942.0
GH039704,349,BA,Faixa Lateral,-134.676.336,-449.070.507,942.0
GH039704,349,BA,Trinca,-134.676.509,-449.071.956,942.0
GH039704,349,BA,Trinca,-134.676.633,-449.073.178,942.0
GH039704,349,BA,Rocada,-134.676.875,-44.907.517,942.0
GH039704,349,BA,Faixa Central,-134.676.875,-44.907.517,942.0
GH039704,349,BA,Faixa Lateral,-134.676.875,-44.907.517,942.0
GH039704,349,BA,Trinca,-134.677.285,-449.079.306,942.0
GH039704,349,BA,Rocada,-134.677.331,-449.079.784,942.0
GH039704,349,BA,Faixa Central,-134.677.331,-449.079.784,942.0
GH039704,349,BA,Faixa Lateral,-134.677.331,-449.079.784,942.0
GH039704,349,BA,Buraco,-134.677.709,-449.083.365,942.0
GH039704,349,BA,Rocada,-134.677.821,-449.084.453,942.0
GH039704,349,BA,Faixa Central,-134.677.821,-449.084.453,942.0
GH039704,349,BA,Faixa Lateral,-134.677.821,-449.084.453,942.0
GH039704,349,BA,Trinca,-134.677.933,-449.085.662,942.0
GH039704,349,BA,Trinca,-13.467.818,-44.908.808,942.0
GH039704,349,BA,Rocada,-134.678.294,-449.089.115,942.0
GH039704,349,BA,Faixa Central,-134.678.294,-449.089.115,942.0
GH039704,349,BA,Faixa Lateral,-134.678.294,-449.089.115,942.0
GH039704,349,BA,Rocada,-134.678.752,-449.093.736,942.0
GH039704,349,BA,Faixa Central,-134.678.752,-449.093.736,942.0
GH039704,349,BA,Faixa Lateral,-134.678.752,-449.093.736,942.0
GH039704,349,BA,Rocada,-13.467.929,-449.098.367,942.0
GH039704,349,BA,Faixa Central,-13.467.929,-449.098.367,942.0
GH039704,349,BA,Faixa Lateral,-13.467.929,-449.098.367,942.0
GH039704,349,BA,Rocada,-13.467.977,-449.102.989,942.0
GH039704,349,BA,Faixa Central,-13.467.977,-449.102.989,942.0
GH039704,349,BA,Faixa Lateral,-13.467.977,-449.102.989,942.0
GH039704,349,BA,Trinca,-134.679.785,-4.491.032,942.0
GH039704,349,BA,Trinca,-134.679.987,-449.106.041,942.0
GH039704,349,BA,Trinca,-134.680.098,-449.107.469,942.0
GH039704,349,BA,Rocada,-134.680.111,-449.107.673,942.0
GH039704,349,BA,Faixa Central,-134.680.111,-449.107.673,942.0
GH039704,349,BA,Faixa Lateral,-134.680.111,-449.107.673,942.0
GH039704,349,BA,Trinca,-134.680.209,-44.910.859,942.0
GH039704,349,BA,Trinca,-134.680.313,-449.109.884,942.0
GH039704,349,BA,Rocada,-134.680.518,-449.112.294,942.0
GH039704,349,BA,Faixa Central,-134.680.518,-449.112.294,942.0
GH039704,349,BA,Faixa Lateral,-134.680.518,-449.112.294,942.0
GH039704,349,BA,Rocada,-134.680.941,-449.116.909,942.0
GH039704,349,BA,Faixa Central,-134.680.941,-449.116.909,942.0
GH039704,349,BA,Faixa Lateral,-134.680.941,-449.116.909,942.0
GH039704,349,BA,Rocada,-13.468.142,-449.121.506,942.0
GH039704,349,BA,Faixa Central,-13.468.142,-449.121.506,942.0
GH039704,349,BA,Faixa Lateral,-13.468.142,-449.121.506,942.0
GH039704,349,BA,Rocada,-134.681.907,-449.126.099,942.0
GH039704,349,BA,Faixa Central,-134.681.907,-449.126.099,942.0
GH039704,349,BA,Faixa Lateral,-134.681.907,-449.126.099,942.0
GH039704,349,BA,Trinca,-134.681.987,-449.126.804,942.0
GH039704,349,BA,Remendo,-134.682.084,-44.912.791,942.0
GH039704,349,BA,Trinca,-134.682.296,-449.129.925,942.0
GH039704,349,BA,Buraco,-134.682.327,-449.130.322,942.0
GH039704,349,BA,Rocada,-134.682.375,-449.130.724,942.0
GH039704,349,BA,Faixa Central,-134.682.375,-449.130.724,942.0
GH039704,349,BA,Faixa Lateral,-134.682.375,-449.130.724,942.0
GH039704,349,BA,Trinca,-134.682.695,-44.913.357,942.0
GH039704,349,BA,Trinca,-134.682.794,-449.134.871,942.0
GH039704,349,BA,Rocada,-134.682.837,-449.135.372,942.0
GH039704,349,BA,Faixa Central,-134.682.837,-449.135.372,942.0
GH039704,349,BA,Faixa Lateral,-134.682.837,-449.135.372,942.0
GH039704,349,BA,Trinca,-134.683.366,-449.139.747,942.0
GH039704,349,BA,Rocada,-134.683.409,-449.140.043,942.0
GH039704,349,BA,Faixa Central,-134.683.409,-449.140.043,942.0
GH039704,349,BA,Faixa Lateral,-134.683.409,-449.140.043,942.0
GH039704,349,BA,Rocada,-134.683.916,-449.144.651,942.0
GH039704,349,BA,Faixa Central,-134.683.916,-449.144.651,942.0
GH039704,349,BA,Faixa Lateral,-134.683.916,-449.144.651,942.0
GH039704,349,BA,Rocada,-134.684.446,-449.149.261,942.0
GH039704,349,BA,Faixa Central,-134.684.446,-449.149.261,942.0
GH039704,349,BA,Faixa Lateral,-134.684.446,-449.149.261,942.0
GH039704,349,BA,Rocada,-134.684.949,-449.153.911,942.0
GH039704,349,BA,Faixa Central,-134.684.949,-449.153.911,942.0
GH039704,349,BA,Faixa Lateral,-134.684.949,-449.153.911,942.0
GH039704,349,BA,Trinca,-134.685.199,-44.915.621,942.0
GH039704,349,BA,Rocada,-134.685.468,-449.158.568,942.0
GH039704,349,BA,Faixa Central,-134.685.468,-449.158.568,942.0
GH039704,349,BA,Faixa Lateral,-134.685.468,-449.158.568,942.0
GH039704,349,BA,Trinca,-134.685.518,-449.159.132,943.0
GH039704,349,BA,Trinca,-134.685.718,-449.160.754,943.0
GH039704,349,BA,Rocada,-134.685.974,-449.163.211,943.0
GH039704,349,BA,Faixa Central,-134.685.974,-449.163.211,943.0
GH039704,349,BA,Faixa Lateral,-134.685.974,-449.163.211,943.0
GH039704,349,BA,Rocada,-134.686.455,-44.916.787,943.0
GH039704,349,BA,Faixa Central,-134.686.455,-44.916.787,943.0
GH039704,349,BA,Faixa Lateral,-134.686.455,-44.916.787,943.0
GH039704,349,BA,Rocada,-13.468.687,-449.172.476,943.0
GH039704,349,BA,Faixa Central,-13.468.687,-449.172.476,943.0
GH039704,349,BA,Faixa Lateral,-13.468.687,-449.172.476,943.0
GH039704,349,BA,Rocada,-134.687.358,-449.177.172,943.0
GH039704,349,BA,Faixa Central,-134.687.358,-449.177.172,943.0
GH039704,349,BA,Faixa Lateral,-134.687.358,-449.177.172,943.0
GH039704,349,BA,Trinca,-134.687.778,-449.181.388,943.0
GH039704,349,BA,Rocada,-134.687.832,-449.181.823,943.0
GH039704,349,BA,Faixa Central,-134.687.832,-449.181.823,943.0
GH039704,349,BA,Faixa Lateral,-134.687.832,-449.181.823,943.0
GH039704,349,BA,Trinca,-134.687.978,-44.918.291,943.0
GH039704,349,BA,Trinca,-134.688.107,-449.184.348,943.0
GH039704,349,BA,Rocada,-134.688.302,-449.186.423,943.0
GH039704,349,BA,Faixa Central,-134.688.302,-449.186.423,943.0
GH039704,349,BA,Faixa Lateral,-134.688.302,-449.186.423,943.0
GH039704,349,BA,Trinca,-134.688.351,-449.186.857,943.0
GH039704,349,BA,Rocada,-134.688.804,-44.919.112,943.0
GH039704,349,BA,Faixa Central,-134.688.804,-44.919.112,943.0
GH039704,349,BA,Faixa Lateral,-134.688.804,-44.919.112,943.0
GH039704,349,BA,Rocada,-134.689.306,-449.195.726,943.0
GH039704,349,BA,Faixa Central,-134.689.306,-449.195.726,943.0
GH039704,349,BA,Faixa Lateral,-134.689.306,-449.195.726,943.0
GH039704,349,BA,Rocada,-134.689.787,-449.200.419,943.0
GH039704,349,BA,Faixa Central,-134.689.787,-449.200.419,943.0
GH039704,349,BA,Faixa Lateral,-134.689.787,-449.200.419,943.0
GH039704,349,BA,Trinca,-134.690.123,-449.204.515,943.0
GH039704,349,BA,Rocada,-134.690.176,-449.205.066,943.0
GH039704,349,BA,Faixa Central,-134.690.176,-449.205.066,943.0
GH039704,349,BA,Faixa Lateral,-134.690.176,-449.205.066,943.0
GH039704,349,BA,Trinca,-134.690.235,-449.205.733,943.0
GH039704,349,BA,Rocada,-134.690.609,-449.209.667,943.0
GH039704,349,BA,Faixa Central,-134.690.609,-449.209.667,943.0
GH039704,349,BA,Faixa Lateral,-134.690.609,-449.209.667,943.0
GH039704,349,BA,Trinca,-134.690.874,-449.212.284,943.0
GH039704,349,BA,Rocada,-134.691.099,-449.214.354,943.0
GH039704,349,BA,Faixa Central,-134.691.099,-449.214.354,943.0
GH039704,349,BA,Faixa Lateral,-134.691.099,-449.214.354,943.0
GH039704,349,BA,Trinca,-134.691.306,-449.216.422,943.0
GH039704,349,BA,Rocada,-134.691.561,-449.218.986,943.0
GH039704,349,BA,Faixa Central,-134.691.561,-449.218.986,943.0
GH039704,349,BA,Faixa Lateral,-134.691.561,-449.218.986,943.0
GH039704,349,BA,Trinca,-134.691.649,-449.219.813,943.0
GH039704,349,BA,Trinca,-13.469.201,-449.223.265,943.0
GH039704,349,BA,Rocada,-134.692.044,-449.223.613,943.0
GH039704,349,BA,Faixa Central,-134.692.044,-449.223.613,943.0
GH039704,349,BA,Faixa Lateral,-134.692.044,-449.223.613,943.0
GH039704,349,BA,Trinca,-134.692.112,-449.224.535,943.0
GH039704,349,BA,Trinca,-134.692.194,-44.922.547,943.0
GH039704,349,BA,Trinca,-134.692.313,-449.226.746,943.0
GH039704,349,BA,Rocada,-134.692.457,-449.228.244,943.0
GH039704,349,BA,Faixa Central,-134.692.457,-449.228.244,943.0
GH039704,349,BA,Faixa Lateral,-134.692.457,-449.228.244,943.0
GH039704,349,BA,Remendo,-134.692.564,-449.229.608,943.0
GH039704,349,BA,Trinca,-134.692.808,-449.231.595,943.0
GH039704,349,BA,Rocada,-134.692.931,-449.232.907,943.0
GH039704,349,BA,Faixa Central,-134.692.931,-449.232.907,943.0
GH039704,349,BA,Faixa Lateral,-134.692.931,-449.232.907,943.0
GH039704,349,BA,Trinca,-134.692.941,-449.233.015,943.0
GH039704,349,BA,Drenagem,-134.693.112,-44.923.475,943.0
GH039704,349,BA,Trinca,-134.693.138,-449.234.964,943.0
GH039704,349,BA,Trinca,-13.469.323,-449.235.945,943.0
GH039704,349,BA,Trinca,-134.693.382,-449.237.373,943.0
GH039704,349,BA,Rocada,-134.693.392,-449.237.587,943.0
GH039704,349,BA,Faixa Central,-134.693.392,-449.237.587,943.0
GH039704,349,BA,Faixa Lateral,-134.693.392,-449.237.587,943.0
GH039704,349,BA,Trinca,-13.469.347,-449.238.327,943.0
GH039704,349,BA,Rocada,-134.693.903,-449.242.203,943.0
GH039704,349,BA,Faixa Central,-134.693.903,-449.242.203,943.0
GH039704,349,BA,Faixa Lateral,-134.693.903,-449.242.203,943.0
GH039704,349,BA,Trinca,-134.694.176,-449.244.231,943.0
GH039704,349,BA,Rocada,-134.694.491,-449.246.805,943.0
GH039704,349,BA,Faixa Central,-134.694.491,-449.246.805,943.0
GH039704,349,BA,Faixa Lateral,-134.694.491,-449.246.805,943.0
GH039704,349,BA,Trinca,-134.694.656,-449.248.246,943.0
GH039704,349,BA,Remendo,-134.694.811,-44.924.993,944.0
GH039704,349,BA,Buraco,-134.694.833,-449.250.141,944.0
GH039704,349,BA,Trinca,-134.694.972,-449.251.271,944.0
GH039704,349,BA,Rocada,-134.694.996,-449.251.475,944.0
GH039704,349,BA,Faixa Central,-134.694.996,-449.251.475,944.0
GH039704,349,BA,Faixa Lateral,-134.694.996,-449.251.475,944.0
GH039704,349,BA,Trinca,-134.695.282,-449.254.057,944.0
GH039704,349,BA,Trinca,-134.695.419,-449.255.583,944.0
GH039704,349,BA,Rocada,-134.695.474,-449.256.094,944.0
GH039704,349,BA,Faixa Central,-134.695.474,-449.256.094,944.0
GH039704,349,BA,Faixa Lateral,-134.695.474,-449.256.094,944.0
GH039704,349,BA,Trinca,-134.695.555,-449.256.806,944.0
GH039704,349,BA,Trinca,-134.695.649,-449.258.107,944.0
GH039704,349,BA,Trinca,-134.695.848,-449.259.917,944.0
GH039704,349,BA,Rocada,-13.469.593,-449.260.712,944.0
GH039704,349,BA,Faixa Central,-13.469.593,-449.260.712,944.0
GH039704,349,BA,Faixa Lateral,-13.469.593,-449.260.712,944.0
GH039704,349,BA,Trinca,-134.695.957,-449.261.011,944.0
GH039704,349,BA,Trinca,-13.469.606,-449.262.084,944.0
GH039704,349,BA,Trinca,-13.469.618,-44.926.314,944.0
GH039704,349,BA,Trinca,-1.346.963,-449.264.223,944.0
GH039704,349,BA,Trinca,-134.696.426,-449.265.281,944.0
GH039704,349,BA,Rocada,-134.696.436,-449.265.375,944.0
GH039704,349,BA,Faixa Central,-134.696.436,-449.265.375,944.0
GH039704,349,BA,Faixa Lateral,-134.696.436,-449.265.375,944.0
GH039704,349,BA,Trinca,-13.469.653,-449.266.306,944.0
GH039704,349,BA,Trinca,-134.696.643,-449.267.329,944.0
GH039704,349,BA,Rocada,-134.696.914,-449.270.015,944.0
GH039704,349,BA,Faixa Central,-134.696.914,-449.270.015,944.0
GH039704,349,BA,Faixa Lateral,-134.696.914,-449.270.015,944.0
GH039704,349,BA,Trinca,-134.697.048,-449.271.319,944.0
GH039704,349,BA,Trinca,-134.697.238,-44.927.315,944.0
GH039704,349,BA,Trinca,-13.469.741,-449.274.459,944.0
GH039704,349,BA,Rocada,-134.697.434,-449.274.653,944.0
GH039704,349,BA,Faixa Central,-134.697.434,-449.274.653,944.0
GH039704,349,BA,Faixa Lateral,-134.697.434,-449.274.653,944.0
GH039704,349,BA,Rocada,-134.697.981,-449.279.296,944.0
GH039704,349,BA,Faixa Central,-134.697.981,-449.279.296,944.0
GH039704,349,BA,Faixa Lateral,-134.697.981,-449.279.296,944.0
GH039704,349,BA,Trinca,-13.469.823,-449.281.579,944.0
GH039704,349,BA,Rocada,-13.469.851,-449.283.981,944.0
GH039704,349,BA,Faixa Central,-13.469.851,-449.283.981,944.0
GH039704,349,BA,Faixa Lateral,-13.469.851,-449.283.981,944.0
GH039704,349,BA,Rocada,-134.699.037,-449.288.599,944.0
GH039704,349,BA,Faixa Central,-134.699.037,-449.288.599,944.0
GH039704,349,BA,Faixa Lateral,-134.699.037,-449.288.599,944.0
GH039704,349,BA,Trinca,-134.699.205,-449.290.187,944.0
GH039704,349,BA,Rocada,-134.699.542,-449.293.215,944.0
GH039704,349,BA,Faixa Central,-134.699.542,-449.293.215,944.0
GH039704,349,BA,Faixa Lateral,-134.699.542,-449.293.215,944.0
GH039704,349,BA,Rocada,-134.700.062,-449.297.839,944.0
GH039704,349,BA,Faixa Central,-134.700.062,-449.297.839,944.0
GH039704,349,BA,Faixa Lateral,-134.700.062,-449.297.839,944.0
GH039704,349,BA,Trinca,-134.700.454,-449.301.534,944.0
GH039704,349,BA,Rocada,-134.700.573,-44.930.253,944.0
GH039704,349,BA,Faixa Central,-134.700.573,-44.930.253,944.0
GH039704,349,BA,Faixa Lateral,-134.700.573,-44.930.253,944.0
GH039704,349,BA,Trinca,-134.700.921,-449.305.843,944.0
GH039704,349,BA,Trinca,-13.470.107,-449.307.025,944.0
GH039704,349,BA,Rocada,-134.701.085,-449.307.132,944.0
GH039704,349,BA,Faixa Central,-134.701.085,-449.307.132,944.0
GH039704,349,BA,Faixa Lateral,-134.701.085,-449.307.132,944.0
GH039704,349,BA,Trinca,-134.701.278,-449.308.834,944.0
GH039704,349,BA,Rocada,-134.701.599,-449.311.739,944.0
GH039704,349,BA,Faixa Central,-134.701.599,-449.311.739,944.0
GH039704,349,BA,Faixa Lateral,-134.701.599,-449.311.739,944.0
GH039704,349,BA,Buraco,-134.701.771,-449.313.234,944.0
GH039704,349,BA,Trinca,-13.470.197,-4.493.148,944.0
GH039704,349,BA,Rocada,-134.702.129,-449.316.363,944.0
GH039704,349,BA,Faixa Central,-134.702.129,-449.316.363,944.0
GH039704,349,BA,Faixa Lateral,-134.702.129,-449.316.363,944.0
GH039704,349,BA,Rocada,-134.702.667,-449.320.953,944.0
GH039704,349,BA,Faixa Central,-134.702.667,-449.320.953,944.0
GH039704,349,BA,Faixa Lateral,-134.702.667,-449.320.953,944.0
GH039704,349,BA,Trinca,-134.702.909,-449.323.672,944.0
GH039704,349,BA,Trinca,-134.703.013,-449.324.763,944.0
GH039704,349,BA,Rocada,-134.703.108,-449.325.559,944.0
GH039704,349,BA,Faixa Central,-134.703.108,-449.325.559,944.0
GH039704,349,BA,Faixa Lateral,-134.703.108,-449.325.559,944.0
GH039704,349,BA,Rocada,-134.703.546,-449.330.211,944.0
GH039704,349,BA,Faixa Central,-134.703.546,-449.330.211,944.0
GH039704,349,BA,Faixa Lateral,-134.703.546,-449.330.211,944.0
GH039704,349,BA,Trinca,-134.703.589,-449.330.912,944.0
GH039704,349,BA,Rocada,-134.703.966,-449.334.863,944.0
GH039704,349,BA,Faixa Central,-134.703.966,-449.334.863,944.0
GH039704,349,BA,Faixa Lateral,-134.703.966,-449.334.863,944.0
GH039704,349,BA,Trinca,-13.470.426,-449.337.969,944.0
GH039704,349,BA,Rocada,-134.704.374,-449.339.491,944.0
GH039704,349,BA,Faixa Central,-134.704.374,-449.339.491,944.0
GH039704,349,BA,Faixa Lateral,-134.704.374,-449.339.491,944.0
GH039704,349,BA,Trinca,-134.704.619,-449.342.429,945.0
GH039704,349,BA,Trinca,-134.704.757,-449.343.876,945.0
GH039704,349,BA,Rocada,-134.704.787,-449.344.192,945.0
GH039704,349,BA,Faixa Central,-134.704.787,-449.344.192,945.0
GH039704,349,BA,Faixa Lateral,-134.704.787,-449.344.192,945.0
GH039704,349,BA,Rocada,-134.705.333,-449.348.832,945.0
GH039704,349,BA,Faixa Central,-134.705.333,-449.348.832,945.0
GH039704,349,BA,Faixa Lateral,-134.705.333,-449.348.832,945.0
GH039704,349,BA,Trinca,-134.705.555,-449.350.842,945.0
GH039704,349,BA,Rocada,-134.705.837,-449.353.515,945.0
GH039704,349,BA,Faixa Central,-134.705.837,-449.353.515,945.0
GH039704,349,BA,Faixa Lateral,-134.705.837,-449.353.515,945.0
GH039704,349,BA,Rocada,-134.706.344,-449.358.109,945.0
GH039704,349,BA,Faixa Central,-134.706.344,-449.358.109,945.0
GH039704,349,BA,Faixa Lateral,-134.706.344,-449.358.109,945.0
GH039704,349,BA,Trinca,-134.706.653,-449.361.234,945.0
GH039704,349,BA,Rocada,-134.706.824,-449.362.768,945.0
